p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
4.16477554397213e-172	0.588059792097577	0.93	0.794	1.06218435473465e-167	1	RPL21
1.06197146976192e-169	0.575851884762099	0.883	0.771	2.70845203648081e-165	1	RPL31
5.30085389045657e-169	0.511326018032792	0.951	0.831	1.35192977622204e-164	1	RPS25
8.99139723576701e-162	0.46209702027166	0.975	0.909	2.29316595101002e-157	1	RPLP2
1.15054343998533e-154	0.520413210903037	0.893	0.746	2.93434598933858e-150	1	RPL27
2.19829242558332e-152	0.679189627138008	0.786	0.635	5.6065250022077e-148	1	NME2
2.67116487000564e-152	0.539167521297367	0.918	0.773	6.81253888446238e-148	1	RPSA
1.08620622259023e-150	0.581375744887832	0.891	0.734	2.77026035009411e-146	1	RPL7
4.37814410749583e-150	0.540372008005901	0.916	0.804	1.11660187317574e-145	1	RPL27A
2.67060609493109e-149	0.549104541677934	0.984	0.938	6.81111378451224e-145	1	RPS27
3.93821229102467e-147	0.546639111450398	0.964	0.877	1.00440166270293e-142	1	RPS2
7.14783512398261e-146	0.468647396953144	0.936	0.829	1.82298387002052e-141	1	RPS11
2.37899291164511e-137	0.475087890823361	0.927	0.791	6.0673835218597e-133	1	RPL9
6.79766037284972e-136	0.478125524118818	0.994	0.959	1.73367530149159e-131	1	RPL28
1.81321754566196e-135	0.650365668464747	0.859	0.732	4.62443002845627e-131	1	RPL17
1.78537841819398e-131	0.504225746103323	0.913	0.794	4.55342911776193e-127	1	SSR4
2.04623339864129e-130	0.642035024166423	0.75	0.602	5.21871365989475e-126	1	RPS17
1.43712352628304e-127	0.433040992167506	0.935	0.832	3.66523984143226e-123	1	UBA52
3.40059636680277e-127	0.532349118320218	0.844	0.686	8.67288097389378e-123	1	ATP5MC2
7.90830345918174e-127	0.677509068308623	0.876	0.775	2.01693371422971e-122	1	AGR2
1.20316826099345e-119	0.439354536244963	0.993	0.951	3.06856033283769e-115	1	EEF1A1
2.39738005737298e-109	0.621871156197977	0.737	0.599	6.11427809832406e-105	1	RPL36A
7.63609781405311e-109	0.496493426905798	0.782	0.642	1.9475103864961e-104	1	UQCRH
1.23046891336669e-108	0.550915506656045	0.797	0.67	3.13818791665041e-104	1	SLC25A6
1.82386798205259e-105	0.431662696489291	0.816	0.651	4.65159290142692e-101	1	NDUFA4
1.11655308836828e-104	0.518956169238915	0.914	0.828	2.84765699657447e-100	1	RPS29
8.52345037364966e-103	0.713821941559211	0.669	0.527	2.17382078329561e-98	1	EEF1G
1.22227427575011e-101	0.438192105462222	0.852	0.731	3.11728831287308e-97	1	PFDN5
5.34962571513569e-101	0.508973475272704	0.773	0.633	1.36436854238821e-96	1	OST4
2.61342198885022e-98	0.449471794197156	0.978	0.919	6.66527144036359e-94	1	RPL41
3.07318703207615e-97	0.474055694853193	0.833	0.709	7.83785620660701e-93	1	PPIB
5.92644577046278e-96	0.37671775853548	0.91	0.816	1.51148072929883e-91	1	EEF1D
7.35801910807104e-95	0.58718370693596	0.738	0.605	1.87658919332244e-90	1	RPS10
2.71532941674339e-93	0.483434223447925	0.814	0.686	6.92517614446234e-89	1	RPL4
2.460499669889e-90	0.54144939430779	0.744	0.628	6.2752583580849e-86	1	SNRPD2
7.10726396447738e-90	0.487644577371913	0.795	0.659	1.81263660150031e-85	1	BTF3
5.72058784636454e-89	0.395846107685494	0.856	0.726	1.45897872433681e-84	1	COX7C
1.18560352913739e-88	0.456575327206172	0.938	0.862	3.02376324071199e-84	1	CST3
6.58711185115603e-87	0.362133793007531	0.924	0.825	1.67997700651883e-82	1	COX4I1
7.63548022426076e-87	0.337449249919109	0.956	0.869	1.94735287639546e-82	1	FAU
1.35171047471165e-86	0.458453886148873	0.785	0.645	3.44740239470459e-82	1	TOMM7
1.63244247333037e-86	0.32661186799569	0.99	0.954	4.16338128398179e-82	1	TPT1
2.78123548985904e-86	0.428418464530345	0.803	0.668	7.09326299333649e-82	1	RPL23
1.56124260984901e-85	0.539208358433214	0.69	0.564	3.98179315215892e-81	1	COMMD6
1.04003411884732e-84	0.473697378746228	0.755	0.63	2.65250301670821e-80	1	EIF3K
1.51702083603561e-83	0.411556670948428	0.858	0.756	3.86900994022523e-79	1	COX6B1
7.52332013320896e-80	0.269229539473201	0.977	0.89	1.91874756677361e-75	1	FTL
2.31722124711464e-79	0.388447268313493	0.825	0.701	5.90984106864117e-75	1	UQCRQ
3.84651744037838e-76	0.288042160246969	0.967	0.916	9.81015807994101e-72	1	SERF2
5.01720211140665e-76	0.525376440797934	0.696	0.58	1.27958722649315e-71	1	APRT
2.96907204251067e-74	0.447341582296774	0.915	0.831	7.5723213372192e-70	1	RPS26
9.77050256987263e-74	0.451242987315126	0.64	0.514	2.49186897542032e-69	1	ATP5MC1
1.5168299745065e-71	1.15280245432727	0.469	0.347	3.86852316698138e-67	1	REG1A
2.69224662135092e-70	0.454782610027522	0.872	0.787	6.86630578309338e-66	1	RPL38
1.129606454123e-69	0.426168337072258	0.841	0.756	2.8809483005953e-65	1	MIF
1.47282686199763e-68	1.26566946944693	0.627	0.572	3.75629762883877e-64	1	PGC
7.09282503427982e-68	0.592391024441431	0.568	0.446	1.80895409674273e-63	1	PRDX4
1.19326299065458e-66	0.425560421600732	0.746	0.627	3.04329793136545e-62	1	TMEM258
1.52138774280654e-66	1.21966325921	0.364	0.25	3.88014729925379e-62	1	MUC6
9.07033480905723e-66	0.809124091167515	0.436	0.31	2.31329818970196e-61	1	ADH1C
2.10966455484195e-65	0.411256942996323	0.754	0.628	5.38048848066891e-61	1	NDUFB11
2.50814282319674e-65	0.551484679138375	0.6	0.488	6.39676745628096e-61	1	ALKBH7
4.0387177889207e-65	0.424263173401603	0.774	0.659	1.03003458488634e-60	1	TSPO
8.91549918770949e-65	0.442319496050842	0.688	0.58	2.27380891283343e-60	1	RABAC1
1.2487503516134e-63	0.336558850272359	0.804	0.683	3.18481289675482e-59	1	COX7A2
2.10595311898474e-63	0.379890085849143	0.691	0.575	5.37102283465869e-59	1	PRDX2
3.64939888728947e-63	0.418370616711501	0.735	0.619	9.30742692214308e-59	1	ATP5MF
1.36772994193871e-62	0.501221638428682	0.632	0.519	3.48825844392049e-58	1	PARK7
5.77385166060206e-62	0.319928224720766	0.795	0.67	1.47256312751995e-57	1	UQCRB
1.31274271381798e-61	0.28081462748397	0.755	0.641	3.34801901732137e-57	1	ATP5MC3
1.66712820421681e-61	0.368351110097448	0.761	0.654	4.25184377203455e-57	1	COX7B
2.72776057185906e-60	0.441394279382254	0.786	0.667	6.95688056246934e-56	1	RPS20
7.46491380162356e-60	0.321069671216415	0.87	0.785	1.90385161596607e-55	1	COX5B
1.3550446437032e-59	0.380167698730974	0.763	0.656	3.45590585930063e-55	1	NDUFS5
1.56078214807102e-59	0.450061061277458	0.691	0.575	3.98061879044032e-55	1	NDUFB9
1.83125467755441e-59	0.366068265774177	0.822	0.705	4.67043192963477e-55	1	COX6A1
2.46742462738583e-59	0.645177597408098	0.518	0.409	6.29291976968482e-55	1	NHP2
9.00517648374964e-56	0.557401659862734	0.546	0.44	2.29668021041551e-51	1	PCBD1
2.26496579906468e-55	0.704824828009984	0.423	0.318	5.77656877393455e-51	1	FKBP11
1.25016808417962e-54	0.359565868732376	0.902	0.851	3.1884286818917e-50	1	PPDPF
4.74229825248805e-54	0.522712123344833	0.522	0.417	1.20947574631455e-49	1	COA3
8.27739280964399e-54	0.340569412463756	0.893	0.798	2.1110662621716e-49	1	PPIA
9.45333160032945e-54	0.364854571038672	0.712	0.6	2.41097769134802e-49	1	ATP5MPL
5.72229232739337e-53	0.361173871633103	0.71	0.606	1.45941343517841e-48	1	COX5A
1.97896571389682e-52	0.391644222991531	0.682	0.567	5.04715415672245e-48	1	IFITM3
1.99591053550658e-52	0.516127092745838	0.594	0.491	5.09037022975597e-48	1	EIF3F
3.93376615773318e-52	0.39981051139159	0.764	0.648	1.00326772086827e-47	1	HINT1
2.2471349584444e-51	0.389545790643763	0.743	0.632	5.73109299801659e-47	1	ATP5MD
2.77089728603864e-51	0.365438055125505	0.496	0.38	7.06689643831295e-47	1	LDHB
4.68024019011123e-51	0.337736225674785	0.78	0.664	1.19364845808597e-46	1	UQCR10
5.13871182143938e-51	0.504924412186134	0.264	0.171	1.3105770629399e-46	1	KCNE2
7.87490905061624e-51	0.384049376928749	0.66	0.559	2.00841680426917e-46	1	NDUFB10
6.50572212541076e-50	0.463962869441337	0.659	0.564	1.65921937086476e-45	1	NDUFA3
1.83563224966545e-49	0.498530678106019	0.609	0.528	4.68159648954676e-45	1	LSM7
1.90352709692042e-49	0.354036940397966	0.785	0.696	4.85475550798584e-45	1	UQCR11
2.22139403015319e-49	0.769776318299329	0.302	0.208	5.66544333450269e-45	1	PDIA2
1.27871839031502e-47	0.384482539020303	0.64	0.537	3.26124338265943e-43	1	DAD1
2.66248966060406e-47	0.302109152235224	0.902	0.829	6.7904136304046e-43	1	ATP5F1E
2.87130422941999e-47	0.576494753846895	0.493	0.396	7.32297430671275e-43	1	FBL
1.08307865415556e-46	0.316862683212908	0.743	0.634	2.76228379955835e-42	1	NDUFB2
1.13902917652605e-46	0.507878358421296	0.561	0.46	2.90498001181205e-42	1	C8orf59
1.40876708035267e-46	0.497665467077359	0.565	0.464	3.59291956173145e-42	1	DNPH1
3.40835047613958e-46	0.350062266848486	0.764	0.677	8.69265705434638e-42	1	NDUFA1
4.12447424765629e-46	0.3886665336944	0.682	0.589	1.05190591212226e-41	1	KRTCAP2
4.73949609703667e-46	0.556771127595952	0.525	0.433	1.20876108458823e-41	1	PDCD5
6.31487703403102e-46	0.311552206429277	0.762	0.638	1.61054623875927e-41	1	TSPAN8
7.43256950962167e-46	0.461004544867618	0.612	0.525	1.89560252773391e-41	1	C19orf53
1.42808563571355e-45	0.835397020395233	0.265	0.178	3.64218960532385e-41	1	FMOD
1.45930484634172e-45	0.343773068661735	0.856	0.766	3.72181108010993e-41	1	EEF2
2.0883407506084e-45	0.319389417945164	0.821	0.704	5.32610425035167e-41	1	ATP5MG
2.00415583189939e-44	0.427660904068959	0.588	0.483	5.11139903367621e-40	1	MDH2
3.19588496585494e-44	0.419144280749657	0.593	0.492	8.15078501691643e-40	1	DCXR
6.17819318975726e-44	0.52369617153935	0.514	0.42	1.57568639111569e-39	1	TMED3
4.77779024672153e-43	0.390896375533238	0.675	0.587	1.21852762452386e-38	1	WDR83OS
7.36401775806097e-43	0.885711650650813	0.333	0.246	1.87811908901587e-38	1	LIPF
9.67679086393642e-43	0.381237936018713	0.654	0.559	2.46796874193834e-38	1	FIS1
1.83393541209875e-42	0.303975646138495	0.699	0.601	4.67726887501665e-38	1	ATP5PF
3.33398909198256e-42	0.730140396974999	0.27	0.185	8.50300578019231e-38	1	SPDEF
4.35785007886433e-42	0.370143768067414	0.548	0.44	1.11142608411356e-37	1	IGFBP2
4.85663373895293e-42	0.387529696501178	0.651	0.555	1.23863586878256e-37	1	JTB
7.38660010114877e-42	0.320411970945362	0.726	0.62	1.88387848979698e-37	1	RPS27L
6.09033785135842e-41	0.399755302457111	0.621	0.525	1.55327976561045e-36	1	SPCS1
2.97701436724936e-40	0.431394160573249	0.589	0.497	7.59257744223276e-36	1	NDUFB3
4.33933752877122e-40	0.552616238852281	0.502	0.41	1.10670464333781e-35	1	MRPS24
4.55224427573169e-40	0.410788908143131	0.629	0.533	1.16100438008261e-35	1	NDUFC1
4.59844712746944e-40	0.364968780062231	0.657	0.553	1.17278795538981e-35	1	PEBP1
6.65289188361169e-40	0.331612969717924	0.73	0.633	1.69675354599632e-35	1	SEC61G
6.84622708753123e-40	0.602944521564066	0.413	0.32	1.74606175640396e-35	1	NME1
9.16703704816226e-40	0.530135889965647	0.503	0.413	2.3379611287633e-35	1	C1QBP
1.07014908975314e-39	0.281642290733732	0.852	0.796	2.72930823850641e-35	1	ELOB
3.58324979222239e-39	0.358512596763355	0.633	0.54	9.13872027008398e-35	1	ATP5PD
7.36297464814068e-39	0.279843178789776	0.792	0.689	1.8778530542618e-34	1	COX6C
7.96375943578371e-39	0.342893239687821	0.706	0.619	2.03107720650228e-34	1	CHCHD10
8.54252794036423e-39	0.26343591238934	0.845	0.748	2.17868632591049e-34	1	CHCHD2
1.29791642917539e-38	0.300143798229939	0.806	0.718	3.31020606096893e-34	1	TMA7
3.69154705847781e-38	0.555171810583405	0.502	0.417	9.4149216179418e-34	1	COX16
8.04229457707016e-38	0.842059675786013	0.365	0.279	2.05110680893597e-33	1	ZG16B
2.1048572580705e-37	0.716970919529554	0.267	0.186	5.368227950983e-33	1	PPP1R1B
2.38475542044254e-37	0.402245061410374	0.616	0.523	6.08208022429665e-33	1	ANAPC11
3.71525765876039e-37	0.435291627252262	0.568	0.484	9.47539313290249e-33	1	TIMM13
4.42245151069517e-37	0.402553508663167	0.593	0.51	1.12790203328769e-32	1	C19orf70
1.11757798864038e-36	0.367977530426561	0.608	0.518	2.85027090222841e-32	1	MYDGF
1.15577341820694e-36	0.490559686919509	0.491	0.402	2.94768452579499e-32	1	LY6E
2.27973440242439e-36	1.2417995018565	0.324	0.247	5.81423461994317e-32	1	PGA3
4.06599319425291e-36	0.520901494333689	0.453	0.374	1.03699090426226e-31	1	TMEM147
5.24697630848945e-36	0.373063798342033	0.58	0.49	1.33818883771715e-31	1	CUTA
6.43721480242097e-36	0.470671125682905	0.58	0.495	1.64174726320944e-31	1	EIF3E
7.27877236542584e-36	0.339624577070784	0.651	0.566	1.85637810407821e-31	1	SSR2
1.46800348984719e-35	0.298722882573259	0.785	0.69	3.74399610050628e-31	1	YBX1
1.49781742230793e-35	0.258826673225022	0.788	0.686	3.82003355385414e-31	1	SRP14
1.80645692078551e-35	0.391656453379419	0.59	0.499	4.60718773077136e-31	1	NDUFA2
3.23407842745086e-35	0.392747827774903	0.568	0.484	8.24819362137068e-31	1	TMEM219
6.33629530856932e-35	0.432178589620057	0.577	0.497	1.61600875549752e-30	1	HIGD2A
7.08680624652799e-35	0.504828048538893	0.516	0.432	1.8074190651145e-30	1	EIF3L
8.2188049869081e-35	0.421602931932957	0.558	0.467	2.09612402386104e-30	1	MPC2
1.56638154778613e-34	0.287386123630099	0.918	0.862	3.99489949947374e-30	1	GAPDH
1.7841894138924e-34	0.302916538284947	0.758	0.671	4.55039668119118e-30	1	ATP5ME
2.62052677892368e-34	0.328631344657372	0.792	0.716	6.68339149696696e-30	1	TXN
2.77884927607776e-34	0.290507562282274	0.633	0.544	7.08717719370873e-30	1	NDUFS8
3.18339515755981e-34	0.439329490020507	0.579	0.493	8.11893100984055e-30	1	SLIRP
4.28571193500731e-34	0.328587691059662	0.668	0.573	1.09302797190427e-29	1	NDUFB4
4.81448827631351e-34	0.336641757362489	0.65	0.562	1.227887089991e-29	1	MRPL52
8.54664982558407e-33	0.455915572840148	0.501	0.424	2.17973757151696e-28	1	POLR2I
8.66377119960483e-33	0.335109366299	0.703	0.619	2.20960820674722e-28	1	DBI
1.20551485706027e-32	0.369114407920061	0.602	0.509	3.07454509144651e-28	1	CYB5A
1.42033016212976e-32	0.279575679917281	0.721	0.624	3.62241004549574e-28	1	SEC61B
2.10393843456494e-32	0.447761032506185	0.536	0.459	5.36588458351441e-28	1	MRPL20
2.80990556081317e-32	0.521281457228548	0.506	0.434	7.1663831422979e-28	1	RAB13
2.96692123109983e-32	0.441994958247109	0.53	0.453	7.566835907797e-28	1	COPS9
5.54364671161114e-32	0.477504579093857	0.489	0.414	1.4138516573293e-27	1	LAMTOR2
8.89655803137412e-32	0.350595400586617	0.557	0.473	2.26897816032165e-27	1	NDUFAB1
1.96720319444692e-31	0.391374645608762	0.511	0.435	5.01715502711741e-27	1	METTL26
3.70758921431674e-31	0.749615256055416	0.296	0.223	9.45583553219342e-27	1	RPS4Y1
4.25155730119817e-31	0.417750502384185	0.526	0.446	1.08431717409758e-26	1	OSTC
6.94343013142315e-31	0.322333103180344	0.583	0.504	1.77085242071816e-26	1	PHPT1
1.46422309792755e-30	0.393109776044529	0.559	0.479	3.73435458895442e-26	1	UXT
1.46733162385877e-30	0.474001047949138	0.419	0.336	3.74228257348941e-26	1	EIF4EBP1
1.49066106532784e-30	0.552911219779739	0.413	0.338	3.80178198101212e-26	1	NDUFAF8
1.78411676095723e-30	0.337871905330449	0.578	0.503	4.55021138714532e-26	1	SYNGR2
6.56515427912455e-30	0.342871019251222	0.61	0.531	1.67437694734793e-25	1	ERP29
7.24315062509908e-30	0.395451476142556	0.556	0.48	1.84729313542527e-25	1	TOMM20
7.38924609423135e-30	0.437553949447403	0.511	0.434	1.88455332387276e-25	1	TOMM5
1.32076079380553e-29	0.397373619796884	0.508	0.431	3.36846832852163e-25	1	MZT2A
2.25072045878039e-29	0.439656629197169	0.506	0.427	5.74023745807351e-25	1	COMT
2.94399765424218e-29	0.534685224906453	0.447	0.372	7.50837161737926e-25	1	CXCL17
2.97340715083983e-29	0.420199416011907	0.484	0.409	7.5833775975019e-25	1	FAM162A
6.11802186658665e-29	0.474514150482889	0.36	0.283	1.56034029685426e-24	1	TCEA3
9.89469358846883e-29	0.348928037997633	0.594	0.514	2.52354265280309e-24	1	NDUFB1
1.82492010857321e-28	0.255826672654343	0.786	0.691	4.65427624490511e-24	1	COX8A
2.11982187403608e-28	0.746025533492318	0.353	0.279	5.40639370754161e-24	1	TFF3
2.20123619928627e-28	0.443834684140085	0.425	0.347	5.61403280265971e-24	1	MRPS26
4.14080546842677e-28	0.38067080569926	0.47	0.385	1.05607102666756e-23	1	MGST1
4.69153514547181e-28	0.289703847612174	0.888	0.835	1.19652912350113e-23	1	GSTP1
2.22994037339001e-27	0.314819943595456	0.644	0.566	5.68723992829389e-23	1	NDUFS6
3.23885144297537e-27	0.691700192076683	0.252	0.186	8.26036672016439e-23	1	EXOSC5
3.30073032209523e-27	0.369325419476649	0.531	0.449	8.41818261347169e-23	1	MRPL51
4.00808298665541e-27	0.309573985376233	0.757	0.673	1.02222148491659e-22	1	ATP5IF1
6.36880738266588e-27	0.41712758440706	0.505	0.427	1.62430063487511e-22	1	SNRPF
6.62953235758633e-27	0.430148705556121	0.499	0.426	1.69079593247882e-22	1	TMEM141
8.33722996707989e-27	0.484057351728987	0.393	0.322	2.12632713080406e-22	1	MCRIP2
1.28209100498775e-26	0.300490871497079	0.705	0.635	3.26984489912077e-22	1	CD74
1.87733814913058e-26	0.492971381469291	0.456	0.386	4.78796321554264e-22	1	SNRPE
4.09027122325559e-26	0.262622094898303	0.758	0.683	1.0431827727791e-21	1	UBL5
8.4143721709625e-26	0.284820736582327	0.68	0.596	2.14600147848228e-21	1	ARPC3
1.10106328901723e-25	0.452854568197682	0.46	0.384	2.80815181230955e-21	1	SUCLG1
2.55622185368899e-25	0.309000246746503	0.563	0.494	6.51938821564839e-21	1	GADD45GIP1
3.05304666206286e-25	0.440379364620572	0.432	0.364	7.78649020692512e-21	1	KRTCAP3
4.57514104883529e-25	0.381506706804235	0.455	0.381	1.16684397309495e-20	1	TESC
4.67322187996871e-25	0.301569850977314	0.68	0.597	1.19185850826722e-20	1	SEM1
6.49680112776845e-25	0.282311113818813	0.632	0.573	1.65694415962606e-20	1	NOP53
1.14442117116942e-24	0.596201842966259	0.34	0.27	2.9187317549505e-20	1	DCTPP1
1.46209746692869e-24	0.308599498775355	0.621	0.549	3.72893337965493e-20	1	LAMTOR4
1.64904771732116e-24	0.487309760861917	0.43	0.368	4.2057312982559e-20	1	DPM3
1.7622543787894e-24	0.379336476064216	0.503	0.431	4.49445356766449e-20	1	NDUFB6
1.86216736941474e-24	0.463656831318655	0.457	0.389	4.74927165895535e-20	1	ATRAID
2.07879117145454e-24	0.403029747252488	0.798	0.742	5.30174900367766e-20	1	S100A10
2.24768228552239e-24	0.372585087663594	0.516	0.449	5.7324889009963e-20	1	MRPS34
3.30207506781156e-24	0.413205338248976	0.487	0.422	8.42161225294661e-20	1	PGLS
5.29082272030105e-24	0.593933877217277	0.344	0.28	1.34937142658558e-19	1	EBPL
6.76307933855495e-24	0.528623564600903	0.366	0.3	1.72485575450505e-19	1	PYCARD
8.58797191711764e-24	0.351369352941728	0.541	0.467	2.19027635774168e-19	1	SMIM26
1.13848319237932e-23	0.28289057878471	0.551	0.471	2.90358753384421e-19	1	HMGN3
1.14711696046973e-23	0.328725028235793	0.554	0.478	2.925607095982e-19	1	SSR3
1.15478784600047e-23	0.886954872291768	0.685	0.628	2.94517092243959e-19	1	LYZ
1.20620044491004e-23	0.355169019546867	0.556	0.49	3.07629361469856e-19	1	EIF3H
1.62573686032855e-23	0.322693472921241	0.553	0.481	4.14627928858193e-19	1	DDT
2.83246623803078e-23	0.340396058694443	0.544	0.478	7.22392189347369e-19	1	MRPL57
4.49856753361418e-23	0.300424752787908	0.561	0.5	1.14731466377296e-18	1	C9orf16
6.43146472108232e-23	0.525328716243423	0.346	0.281	1.64028076246484e-18	1	DMAC1
8.63960765372989e-23	0.39298088533274	0.492	0.43	2.20344553600727e-18	1	MRPL54
9.17795857403444e-23	0.35264528449969	0.537	0.473	2.34074655472174e-18	1	SF3B5
1.29851387597566e-22	0.369584984675771	0.489	0.423	3.31172978928831e-18	1	PHB2
1.86899070935469e-22	0.647779172891734	0.278	0.218	4.7666739051382e-18	1	TRAPPC6A
2.6638863342819e-22	0.322353954145698	0.601	0.534	6.79397570695257e-18	1	EIF5A
2.66782701279417e-22	0.367936000742749	0.499	0.427	6.80402601343026e-18	1	CDC42EP1
3.34772289455456e-22	0.510639564487903	0.408	0.344	8.53803247027195e-18	1	NUCB2
3.51415964312473e-22	0.357895043316985	0.509	0.443	8.96251275382531e-18	1	PHB
4.33509641048797e-22	0.417626742835542	0.392	0.317	1.10562298853085e-17	1	FAM3D
5.4443169600919e-22	0.3360552394593	0.288	0.223	1.38851859750184e-17	1	SELENOM
6.42110773767845e-22	0.375613253997588	0.526	0.462	1.63763931741751e-17	1	CISD3
7.72340276316169e-22	0.474196315669704	0.444	0.382	1.96977664071676e-17	1	NAXE
7.95040891983446e-22	0.335598739362503	0.567	0.495	2.02767229091458e-17	1	BRK1
1.06142771676537e-21	0.269426286113544	0.592	0.529	2.70706524883839e-17	1	EIF3G
1.37707877520973e-21	0.41749185566392	0.46	0.396	3.51210170829489e-17	1	LSM3
1.54013079201488e-21	0.370028295448025	0.441	0.38	3.92794957195475e-17	1	ISOC2
1.54950965997131e-21	0.364005471535211	0.516	0.45	3.95186943679082e-17	1	SSBP1
1.58048453726326e-21	0.337392826637669	0.5	0.435	4.03086776383622e-17	1	COX7A2L
1.74786284419454e-21	0.466939491298076	0.448	0.383	4.45774939783376e-17	1	TMEM256
2.69211081980497e-21	0.31594353021409	0.549	0.475	6.86595943483058e-17	1	TRMT112
2.9214956597279e-21	0.495323875481924	0.403	0.341	7.45098253057003e-17	1	PTRHD1
3.12232897353651e-21	0.471916563851926	0.359	0.296	7.96318781410753e-17	1	PIN4
3.44705128467579e-21	0.432790078799188	0.482	0.422	8.79135959643714e-17	1	TIMM8B
4.13764824473374e-21	0.276703232120853	0.601	0.533	1.05526580833689e-16	1	KDELR1
4.43261306865595e-21	0.366274848267407	0.301	0.236	1.13049363703001e-16	1	AZGP1
4.78570276109241e-21	0.250249617217206	0.614	0.543	1.22054563218901e-16	1	MINOS1
4.98659675597175e-21	0.279620724958645	0.782	0.716	1.27178163664304e-16	1	POLR2L
6.96899286335512e-21	0.358056644376199	0.462	0.4	1.77737193987009e-16	1	TSTD1
8.34377109541494e-21	0.329740197228563	0.571	0.508	2.12799538017463e-16	1	SNU13
1.41731409829486e-20	0.325626543553267	0.501	0.433	3.6147178762912e-16	1	RPS19BP1
2.22274690856055e-20	0.409836717107522	0.311	0.248	5.66889371559283e-16	1	SRM
2.26861281078938e-20	0.546687062641969	0.266	0.208	5.78587011263723e-16	1	RAMP1
4.30908688071317e-20	0.513828696144995	0.284	0.224	1.09898951805709e-15	1	HMGCS2
4.34857901080857e-20	0.343680460119928	0.481	0.42	1.10906159091662e-15	1	ATP6V1F
4.53929684158425e-20	0.435912402602014	0.417	0.361	1.15770226647765e-15	1	BOLA3
4.6875778373656e-20	0.301121345378025	0.558	0.494	1.19551985164172e-15	1	NEDD8
7.92514446514539e-20	0.381061771249045	0.354	0.293	2.02122884439068e-15	1	PYCR1
8.24680232700498e-20	0.297904437179671	0.493	0.43	2.10326446547935e-15	1	NDUFA11
1.0874965612999e-19	0.359389351963846	0.437	0.376	2.77355122993925e-15	1	RSL1D1
1.27331469906919e-19	0.458871279265417	0.587	0.524	3.24746180850605e-15	1	RPL22L1
1.45205589541619e-19	0.274303011263924	0.515	0.446	3.70332335566944e-15	1	CD99
1.73974822764707e-19	0.528675493547383	0.331	0.274	4.4370538797911e-15	1	MRPL24
2.20079083428624e-19	0.269590643329391	0.548	0.475	5.61289694376362e-15	1	NPC2
2.46821909037882e-19	0.435154614461963	0.376	0.314	6.29494596810214e-15	1	MRPL11
2.90326226893374e-19	0.411128533762539	0.442	0.389	7.40448009068861e-15	1	STOML2
3.58790169700259e-19	0.352581963731906	0.424	0.366	9.1505844880354e-15	1	MRPS12
5.37458427230955e-19	0.599800185502979	0.284	0.228	1.37073397280983e-14	1	NDUFAF2
5.86712868857868e-19	0.342268009814706	0.468	0.406	1.49635250073511e-14	1	ADI1
9.52992703687091e-19	0.468201756594005	0.46	0.4	2.43051259148356e-14	1	TMEM230
1.32302700809029e-18	0.449689945287444	0.418	0.358	3.37424808143348e-14	1	COA4
1.32484457509257e-18	0.539248287687945	0.372	0.316	3.3788836043161e-14	1	MRPS33
1.38616674059327e-18	0.567527755404	0.345	0.29	3.53527965520908e-14	1	TMEM98
1.4516573281709e-18	0.252377105769343	0.57	0.503	3.70230684976705e-14	1	PRELID1
3.10275309304342e-18	0.317987778431366	0.506	0.449	7.91326148849793e-14	1	ECH1
3.48444385676527e-18	0.290378199197388	0.607	0.54	8.88672561229415e-14	1	ERGIC3
4.43237007467018e-18	0.534061155283257	0.318	0.264	1.13043166384388e-13	1	NME4
4.90424446242129e-18	0.302597612268664	0.488	0.429	1.25077850769592e-13	1	NANS
4.92942491219339e-18	0.371697076085665	0.478	0.422	1.2572005296058e-13	1	NSA2
6.11623538527685e-18	0.282441028876278	0.494	0.429	1.55988467266101e-13	1	TMEM14C
6.73491188799738e-18	0.338989970670756	0.397	0.342	1.71767192791485e-13	1	MPG
7.07718637043088e-18	0.25697552164532	0.555	0.488	1.80496561191469e-13	1	PSMB6
8.09057770905595e-18	0.313904886367873	0.521	0.471	2.06342093891763e-13	1	MRPS21
8.67990783390701e-18	0.469301485971597	0.417	0.36	2.21372369395964e-13	1	TRAPPC2L
1.0884314216178e-17	0.528401750010985	0.353	0.298	2.77593549769403e-13	1	HSD17B10
1.29565667701828e-17	0.367701386372099	0.488	0.432	3.30444278906743e-13	1	NDUFA12
1.31639848220706e-17	0.418160828189551	0.304	0.245	3.35734268902089e-13	1	CA9
1.55180390005909e-17	0.286015689345883	0.479	0.423	3.95772066671071e-13	1	COX14
1.90971242045404e-17	0.378401225143143	0.419	0.364	4.870530557126e-13	1	CHCHD5
1.92081052623611e-17	0.555594315558701	0.35	0.296	4.89883516611257e-13	1	LAGE3
2.15536995482499e-17	0.34179401267904	0.521	0.458	5.49705553278566e-13	1	SNRPD3
2.26773727214503e-17	0.56828307322808	0.273	0.222	5.78363713887868e-13	1	DMKN
3.06116612497357e-17	0.273784534146407	0.498	0.438	7.80719808513259e-13	1	NAA38
3.28346170725794e-17	0.423913878378582	0.412	0.358	8.37414073819065e-13	1	SMIM37
3.79979310225398e-17	0.359302630703831	0.378	0.32	9.69099232798856e-13	1	TMEM205
5.99777968827416e-17	0.568285723329016	0.264	0.214	1.52967373169744e-12	1	KDELR3
